project_id,floor_no,element_type,planned_start_day,cycle_time_days,actual_start_day,formwork_type,area_sqm,quantity,cost_per_sqm,total_cost,optimized_quantity,optimized_cost,cost_saving
P008,19,Wall,314,3,315,Steel,48.02,22,850,897974.0,14,571438.0000000001,326535.9999999999
P069,7,Column,185,7,189,Timber,95.27,22,600,1257564.0,16,914592.0,342972.0
P090,3,Column,35,3,39,Aluminum,61.4,24,1100,1620960.0,20,1350800.0,270160.0
P080,33,Beam,73,3,71,Aluminum,47.45,9,1100,469755.0,6,313170.00000000006,156584.99999999994
P036,32,Column,13,5,14,Timber,39.24,15,600,353160.0,11,258984.00000000003,94175.99999999997
P028,11,Beam,39,8,39,Timber,62.63,5,600,187890.00000000003,4,150312.0,37578.00000000003
P093,2,Beam,84,5,88,Steel,75.09,15,850,957397.5000000001,11,702091.5,255306.00000000012
P047,26,Slab,21,8,19,Aluminum,46.61,15,1100,769065.0,11,563981.0,205084.0
P076,4,Column,253,4,256,Aluminum,30.78,9,1100,304722.0,7,237006.0,67716.0
P030,17,Slab,303,8,306,Steel,62.65,24,850,1278060.0,20,1065050.0,213010.0
P023,17,Column,258,3,259,Steel,42.9,22,850,802230.0,19,692835.0,109395.0
P016,28,Slab,300,5,299,Aluminum,99.49,12,1100,1313267.9999999998,8,875512.0,437755.99999999977
P014,30,Beam,30,4,28,Timber,49.69,19,600,566465.9999999999,14,417396.0,149069.99999999988
P074,23,Beam,128,9,132,Steel,49.1,7,850,292145.0,6,250410.00000000003,41734.99999999997
P071,24,Beam,311,3,314,Aluminum,85.55,20,1100,1882100.0,15,1411575.0,470525.0
P052,29,Beam,40,4,41,Steel,32.59,24,850,664836.0000000001,15,415522.5,249313.50000000012
P037,4,Column,97,7,102,Timber,15.94,16,600,153024.0,12,114768.0,38256.0
P029,29,Wall,224,6,224,Aluminum,86.84,6,1100,573144.0,5,477620.00000000006,95523.99999999994
P067,19,Column,92,3,97,Aluminum,63.01,24,1100,1663464.0,18,1247598.0,415866.0
P015,27,Slab,280,5,282,Aluminum,33.41,24,1100,882023.9999999999,17,624766.9999999999,257257.0
P100,29,Column,170,8,173,Timber,40.85,17,600,416670.0,14,343140.0,73530.0
P047,6,Column,284,7,285,Steel,48.31,23,850,944460.5000000001,17,698079.5,246381.00000000012
P046,23,Slab,222,9,221,Timber,71.24,17,600,726648.0,12,512927.99999999994,213720.00000000006
P052,8,Beam,117,4,117,Timber,52.14,22,600,688248.0,18,563112.0,125136.0
P019,2,Slab,248,6,251,Timber,45.62,20,600,547440.0,17,465324.0,82116.0
P077,13,Slab,361,8,359,Aluminum,80.24,14,1100,1235696.0,9,794376.0,441320.0
P021,21,Wall,349,3,349,Timber,16.47,11,600,108701.99999999999,8,79056.0,29645.999999999985
P064,31,Wall,354,6,355,Aluminum,68.73,6,1100,453618.0,4,302412.0,151206.0
P037,27,Beam,89,7,93,Aluminum,50.4,8,1100,443520.0,6,332640.0,110880.0
P027,23,Slab,78,6,81,Steel,40.14,8,850,272952.0,7,238833.00000000003,34118.99999999997
P055,21,Slab,74,3,77,Steel,93.48,5,850,397290.0,4,317832.0,79458.0
P029,13,Slab,14,7,13,Timber,80.01,20,600,960120.0,18,864108.0,96012.0
P020,26,Column,45,4,48,Aluminum,29.73,10,1100,327030.0,8,261624.0,65406.0
P025,7,Wall,38,3,42,Aluminum,68.71,23,1100,1738363.0,19,1436038.9999999998,302324.00000000023
P070,22,Wall,245,6,245,Steel,84.01,9,850,642676.5,7,499859.50000000006,142816.99999999994
P063,23,Beam,62,3,65,Aluminum,99.04,10,1100,1089440.0,8,871552.0,217888.0
P036,30,Wall,96,7,101,Timber,72.86,11,600,480876.0,9,393444.0,87432.0
P002,18,Wall,323,6,323,Aluminum,72.16,9,1100,714383.9999999999,7,555632.0,158751.99999999988
P022,18,Beam,252,4,254,Timber,65.2,5,600,195600.0,4,156480.0,39120.0
P096,10,Slab,61,9,65,Steel,13.6,6,850,69360.0,6,69360.0,0.0
P016,30,Column,269,9,271,Steel,62.66,14,850,745654.0,13,692392.9999999999,53261.00000000012
P018,26,Beam,119,8,120,Aluminum,82.45,6,1100,544170.0,4,362780.0,181390.0
P069,7,Wall,87,5,85,Aluminum,45.59,24,1100,1203576.0,17,852533.0000000001,351042.9999999999
P054,7,Beam,83,4,81,Steel,62.83,18,850,961299.0,14,747677.0,213622.0
P100,5,Wall,80,3,85,Timber,93.38,11,600,616307.9999999999,10,560280.0,56027.99999999988
P030,1,Slab,228,5,227,Timber,25.48,14,600,214032.00000000003,12,183456.0,30576.00000000003
P045,18,Slab,303,8,307,Timber,35.24,12,600,253728.0,11,232584.00000000003,21143.99999999997
P019,13,Slab,111,8,112,Steel,19.93,5,850,84702.5,4,67762.0,16940.5
P087,25,Wall,310,7,308,Steel,55.02,12,850,561204.0,8,374136.0,187068.0
P034,8,Beam,71,8,74,Steel,85.57,20,850,1454690.0,14,1018283.0,436407.0
P013,10,Wall,328,9,328,Aluminum,49.17,18,1100,973566.0000000001,14,757218.0,216348.00000000012
P043,32,Slab,25,6,26,Steel,16.29,23,850,318469.49999999994,20,276929.99999999994,41539.5
P062,17,Slab,279,6,279,Timber,33.72,14,600,283248.0,10,202320.0,80928.0
P093,15,Slab,202,7,201,Timber,90.07,22,600,1188924.0,17,918713.9999999999,270210.0000000001
P100,15,Wall,225,8,229,Steel,60.18,6,850,306918.0,6,306918.0,0.0
P022,20,Column,267,3,270,Steel,92.27,9,850,705865.5,7,549006.5,156859.0
P052,15,Slab,283,4,284,Timber,85.1,6,600,306360.0,5,255300.0,51060.0
P052,6,Beam,117,9,120,Steel,47.29,24,850,964716.0,17,683340.5,281375.5
P036,30,Slab,67,5,72,Aluminum,67.02,7,1100,516054.0,6,442332.0,73722.0
P073,8,Wall,47,7,50,Steel,69.8,13,850,771290.0,11,652630.0,118660.0
P019,31,Beam,241,8,245,Timber,77.21,15,600,694889.9999999999,14,648563.9999999999,46326.0
P038,32,Wall,178,3,181,Timber,39.97,20,600,479640.0,18,431676.0,47964.0
P070,15,Column,8,3,7,Steel,36.01,18,850,550953.0,14,428519.0,122434.0
P079,18,Column,183,5,187,Timber,71.61,18,600,773388.0,12,515591.99999999994,257796.00000000006
P057,13,Wall,77,7,79,Steel,83.69,24,850,1707276.0,16,1138184.0,569092.0
P020,24,Slab,67,4,66,Timber,47.28,15,600,425520.0,10,283680.0,141840.0
P009,14,Beam,148,9,153,Timber,38.9,15,600,350100.0,11,256740.0,93360.0
P032,28,Slab,173,4,176,Timber,84.3,22,600,1112760.0,17,859860.0,252900.0
P004,11,Wall,35,7,37,Steel,71.83,15,850,915832.5,13,793721.5,122111.0
P050,6,Wall,77,6,78,Steel,40.92,18,850,626076.0,12,417384.0,208692.0
P082,25,Slab,280,9,280,Steel,57.67,23,850,1127448.5,16,784312.0,343136.5
P005,1,Beam,185,8,185,Aluminum,96.48,22,1100,2334816.0,17,1804176.0,530640.0
P020,25,Beam,55,4,55,Aluminum,77.49,8,1100,681912.0,7,596673.0,85239.0
P087,2,Beam,94,6,99,Aluminum,29.95,17,1100,560065.0,11,362395.0,197670.0
P075,32,Beam,144,7,143,Timber,36.55,6,600,131580.0,5,109650.0,21930.0
P037,13,Beam,247,8,248,Timber,33.87,23,600,467406.0,18,365796.0,101610.0
P022,33,Column,200,3,201,Steel,86.35,13,850,954167.5,10,733975.0,220192.5
P058,32,Column,236,7,238,Timber,67.73,15,600,609570.0,14,568932.0,40638.0
P068,24,Wall,314,3,315,Aluminum,94.6,21,1100,2185260.0,16,1664960.0,520300.0
P093,27,Column,320,7,320,Aluminum,18.18,9,1100,179982.0,8,159984.0,19998.0
P044,4,Beam,220,9,221,Steel,14.68,13,850,162214.0,12,149736.0,12478.0
P034,24,Beam,332,6,334,Timber,70.86,20,600,850320.0,14,595224.0,255096.0
P077,23,Beam,216,8,217,Timber,34.0,16,600,326400.0,12,244800.0,81600.0
P042,29,Wall,49,6,50,Aluminum,71.13,5,1100,391215.0,4,312972.0,78243.0
P009,34,Wall,285,8,285,Steel,75.11,21,850,1340713.5,16,1021496.0,319217.5
P095,21,Slab,118,9,119,Aluminum,37.4,18,1100,740519.9999999999,12,493679.99999999994,246839.99999999994
P007,30,Column,82,7,81,Timber,95.74,11,600,631883.9999999999,10,574440.0,57443.99999999988
P068,26,Column,263,3,267,Aluminum,79.73,20,1100,1754060.0000000002,13,1140139.0,613921.0000000002
P019,20,Slab,77,7,79,Aluminum,43.06,19,1100,899954.0000000001,17,805222.0,94732.00000000012
P094,16,Slab,211,3,213,Timber,47.09,8,600,226032.00000000003,7,197778.0,28254.00000000003
P031,3,Column,122,6,124,Timber,74.43,19,600,848502.0,15,669870.0,178632.0
P035,25,Beam,325,5,326,Timber,37.36,21,600,470735.99999999994,17,381072.0,89663.99999999994
P057,23,Column,90,4,89,Aluminum,36.58,6,1100,241428.0,6,241428.0,0.0
P085,1,Beam,258,6,262,Aluminum,66.24,12,1100,874367.9999999999,9,655776.0,218591.99999999988
P061,33,Wall,161,7,164,Aluminum,22.13,10,1100,243429.99999999997,7,170401.0,73028.99999999997
P031,15,Column,176,7,179,Steel,99.4,11,850,929390.0000000001,8,675920.0,253470.00000000012
P083,17,Column,293,3,295,Steel,35.85,20,850,609450.0,15,457087.5,152362.5
P095,34,Wall,89,4,87,Timber,44.44,9,600,239976.0,6,159984.0,79992.0
P053,17,Wall,127,8,130,Steel,30.18,22,850,564366.0,18,461754.0,102612.0
P032,4,Wall,359,6,362,Timber,67.91,24,600,977904.0,19,774174.0,203730.0
P066,13,Wall,286,9,286,Aluminum,15.44,15,1100,254760.0,12,203808.0,50952.0
P059,4,Wall,297,4,295,Timber,93.5,6,600,336600.0,5,280500.0,56100.0
P010,7,Slab,260,4,258,Aluminum,37.36,11,1100,452056.0,10,410960.0,41096.0
P002,9,Slab,339,6,344,Timber,93.46,19,600,1065443.9999999998,14,785063.9999999999,280379.9999999999
P066,23,Wall,244,3,246,Steel,32.82,13,850,362661.0,11,306867.0,55794.0
P060,33,Wall,111,8,115,Aluminum,56.24,6,1100,371184.0,5,309320.0,61864.0
P088,33,Wall,24,3,29,Aluminum,72.57,8,1100,638615.9999999999,7,558789.0,79826.99999999988
P017,20,Wall,50,9,54,Aluminum,65.14,19,1100,1361426.0,14,1003156.0,358270.0
P096,4,Beam,37,3,35,Steel,56.12,12,850,572424.0,11,524722.0,47702.0
P016,1,Beam,181,5,179,Steel,80.97,8,850,550596.0,6,412947.0,137649.0
P016,34,Wall,253,4,256,Steel,52.34,12,850,533868.0,8,355912.0,177956.0
P046,27,Wall,25,5,24,Aluminum,39.99,11,1100,483879.00000000006,9,395901.0,87978.00000000006
P039,21,Column,349,3,349,Timber,74.67,17,600,761634.0000000001,14,627228.0000000001,134406.0
P031,24,Wall,125,8,126,Timber,94.35,9,600,509490.0,7,396269.99999999994,113220.00000000006
P088,15,Wall,31,6,33,Steel,64.12,24,850,1308048.0,21,1144542.0,163506.0
P001,25,Slab,237,4,240,Timber,35.17,22,600,464244.0,16,337632.0,126612.0
P011,9,Beam,227,6,230,Aluminum,78.65,23,1100,1989845.0,15,1297725.0,692120.0
P085,17,Wall,348,7,350,Aluminum,78.57,15,1100,1296405.0,10,864269.9999999999,432135.0000000001
P004,21,Beam,38,4,36,Steel,34.02,10,850,289170.00000000006,9,260253.0,28917.00000000006
P071,13,Beam,58,6,59,Steel,44.62,8,850,303416.0,6,227561.99999999997,75854.00000000003
P026,3,Column,236,3,239,Timber,22.69,7,600,95298.00000000001,6,81684.00000000001,13614.0
P050,4,Beam,181,5,182,Timber,17.17,24,600,247248.00000000003,16,164832.00000000003,82416.0
P012,4,Beam,114,6,115,Timber,82.66,10,600,495959.99999999994,8,396768.0,99191.99999999994
P095,28,Wall,306,9,308,Steel,43.53,19,850,703009.5,15,555007.5,148002.0
P081,7,Slab,132,8,137,Steel,35.32,7,850,210154.0,6,180132.0,30022.0
P097,26,Wall,348,7,350,Steel,33.05,21,850,589942.5,19,533757.5,56185.0
P075,11,Wall,180,3,184,Aluminum,16.73,6,1100,110418.0,5,92015.0,18403.0
P092,24,Slab,78,9,83,Timber,98.64,20,600,1183680.0,18,1065312.0,118368.0
P096,10,Slab,220,7,223,Steel,43.03,21,850,768085.5,14,512057.00000000006,256028.49999999994
P065,13,Column,142,8,145,Steel,24.78,15,850,315945.00000000006,14,294882.0,21063.00000000006
P047,19,Slab,43,8,47,Steel,87.77,8,850,596836.0,7,522231.5,74604.5
P092,19,Wall,118,5,122,Timber,75.08,16,600,720768.0,12,540576.0,180192.0
P053,12,Slab,59,7,64,Timber,69.64,12,600,501408.00000000006,10,417840.0,83568.00000000006
P071,22,Slab,61,8,64,Aluminum,36.75,7,1100,282975.0,6,242550.0,40425.0
P002,30,Slab,41,6,40,Aluminum,47.39,15,1100,781935.0,12,625548.0000000001,156386.99999999988
P024,12,Beam,274,8,276,Aluminum,85.7,17,1100,1602590.0,12,1131240.0,471350.0
P004,29,Column,188,8,190,Aluminum,67.59,13,1100,966537.0000000001,11,817839.0,148698.00000000012
P019,21,Beam,335,6,334,Steel,41.11,19,850,663926.5,14,489208.99999999994,174717.50000000006
P026,11,Beam,187,3,189,Aluminum,19.84,16,1100,349184.0,12,261887.99999999997,87296.00000000003
P075,18,Column,228,5,226,Steel,91.02,14,850,1083138.0,13,1005771.0,77367.0
P040,27,Beam,164,5,162,Steel,96.0,8,850,652800.0,6,489600.0,163200.0
P050,12,Slab,286,4,290,Timber,74.69,11,600,492953.99999999994,10,448140.0,44813.99999999994
P043,23,Column,102,9,101,Steel,72.23,13,850,798141.5,10,613955.0,184186.5
P075,34,Beam,267,4,270,Timber,58.39,10,600,350340.0,7,245238.0,105102.0
P067,23,Wall,124,6,123,Aluminum,97.44,11,1100,1179024.0,10,1071840.0,107184.0
P012,25,Beam,153,8,151,Aluminum,72.47,21,1100,1674056.9999999998,17,1355189.0,318867.99999999977
P067,4,Wall,179,7,180,Timber,16.91,8,600,81168.0,6,60876.00000000001,20291.999999999993
P027,30,Slab,66,8,71,Timber,18.26,6,600,65736.0,5,54780.00000000001,10955.999999999993
P054,30,Wall,99,8,101,Aluminum,96.72,21,1100,2234232.0,16,1702272.0,531960.0
P066,13,Beam,24,7,24,Steel,94.9,11,850,887315.0000000001,8,645320.0,241995.00000000012
P049,14,Beam,333,3,333,Steel,60.21,15,850,767677.5,13,665320.5,102357.0
P016,8,Beam,249,5,248,Timber,29.27,24,600,421488.0,17,298554.0,122934.0
P002,24,Column,165,6,170,Steel,62.52,22,850,1169124.0,19,1009698.0000000001,159425.99999999988
P060,18,Column,94,7,94,Steel,78.72,11,850,736032.0,10,669120.0,66912.0
P054,25,Beam,343,4,348,Aluminum,10.75,22,1100,260150.0,20,236500.0,23650.0
P030,17,Beam,124,6,125,Timber,84.05,23,600,1159890.0,15,756450.0,403440.0
P084,32,Slab,302,3,302,Aluminum,51.83,18,1100,1026233.9999999999,13,741169.0,285064.9999999999
P038,24,Column,156,6,154,Steel,51.68,12,850,527136.0,10,439279.99999999994,87856.00000000006
P028,7,Column,349,7,348,Steel,49.09,11,850,458991.5,10,417265.0,41726.5
P025,13,Column,249,9,252,Aluminum,72.27,5,1100,397484.99999999994,4,317988.0,79496.99999999994
P096,27,Wall,271,3,271,Steel,28.85,10,850,245225.0,9,220702.50000000003,24522.49999999997
P010,5,Beam,58,8,60,Steel,64.6,8,850,439279.99999999994,5,274550.0,164729.99999999994
P060,26,Slab,195,4,199,Aluminum,13.97,20,1100,307340.00000000006,15,230505.0,76835.00000000006
P042,31,Slab,201,4,205,Steel,83.02,19,850,1340773.0,12,846804.0,493969.0
P040,10,Beam,72,7,77,Aluminum,83.39,22,1100,2018038.0,15,1375935.0,642103.0
P097,26,Beam,247,3,252,Timber,38.07,22,600,502524.0,19,433998.0,68526.0
P077,22,Slab,98,4,97,Steel,19.49,12,850,198798.0,8,132532.0,66266.0
P042,12,Wall,329,3,334,Steel,77.3,14,850,919870.0,11,722755.0,197115.0
P047,32,Slab,81,6,82,Aluminum,52.32,9,1100,517968.0,6,345312.0,172656.0
P037,27,Wall,65,9,63,Timber,93.25,11,600,615450.0,10,559500.0,55950.0
P080,33,Wall,5,5,9,Steel,41.81,21,850,746308.5,18,639693.0,106615.5
P022,20,Column,284,5,284,Steel,85.74,10,850,728790.0,9,655911.0,72879.0
P057,13,Beam,294,5,292,Timber,12.28,15,600,110520.0,13,95783.99999999999,14736.000000000015
P084,14,Column,81,4,86,Steel,79.55,14,850,946645.0,11,743792.5,202852.5
P027,22,Wall,87,7,88,Aluminum,71.04,11,1100,859584.0000000001,9,703296.0,156288.00000000012
P041,18,Slab,293,5,297,Timber,57.36,11,600,378576.0,8,275328.0,103248.0
P080,29,Column,281,8,284,Timber,91.94,14,600,772295.9999999999,12,661968.0,110327.99999999988
P034,16,Slab,197,9,197,Steel,94.78,17,850,1369571.0,13,1047319.0000000001,322251.9999999999
P032,34,Wall,252,7,255,Timber,93.67,7,600,393414.00000000006,5,281010.0,112404.00000000006
P090,3,Slab,83,9,88,Timber,63.8,13,600,497640.0,9,344519.99999999994,153120.00000000006
P089,4,Column,27,5,30,Timber,56.75,9,600,306450.0,8,272400.0,34050.0
P066,5,Wall,333,6,332,Steel,34.21,20,850,581570.0,15,436177.5,145392.5
P012,10,Beam,182,9,185,Timber,24.59,15,600,221310.0,14,206556.0,14754.0
P040,29,Column,135,5,134,Steel,60.14,22,850,1124618.0,16,817904.0,306714.0
P073,32,Column,90,7,93,Timber,23.36,19,600,266304.0,13,182208.0,84096.0
P076,31,Beam,206,4,210,Aluminum,25.49,9,1100,252351.0,7,196272.99999999997,56078.00000000003
P090,2,Wall,27,9,29,Timber,42.11,12,600,303192.0,10,252660.0,50532.0
P073,12,Beam,59,8,60,Timber,26.81,12,600,193031.99999999997,10,160859.99999999997,32172.0
P010,27,Column,72,6,72,Timber,55.16,23,600,761207.9999999999,19,628824.0,132383.99999999988
P096,5,Wall,227,7,225,Aluminum,69.74,9,1100,690426.0,6,460283.99999999994,230142.00000000006
P098,27,Slab,91,3,95,Timber,72.81,8,600,349488.0,7,305802.0,43686.0
P048,23,Column,68,5,66,Aluminum,57.95,24,1100,1529880.0000000002,21,1338645.0,191235.00000000023
P020,33,Slab,362,6,362,Aluminum,56.96,22,1100,1378432.0000000002,15,939840.0,438592.00000000023
P039,4,Beam,260,4,261,Aluminum,52.73,16,1100,928048.0,13,754039.0,174009.0
P060,21,Wall,146,9,147,Steel,32.07,5,850,136297.5,4,109038.0,27259.5
P066,24,Beam,63,3,66,Steel,68.88,12,850,702576.0,8,468383.99999999994,234192.00000000006
P065,31,Slab,343,9,341,Aluminum,69.13,13,1100,988558.9999999999,9,684387.0,304171.9999999999
P051,24,Column,180,5,180,Steel,33.02,17,850,477139.0,13,364871.00000000006,112267.99999999994
P036,10,Wall,111,6,114,Aluminum,73.05,5,1100,401775.0,5,401775.0,0.0
P024,2,Beam,191,8,191,Steel,87.22,10,850,741370.0,9,667233.0,74137.0
P027,31,Slab,246,7,251,Steel,63.52,5,850,269960.0,4,215968.0,53992.0
P002,25,Slab,278,9,283,Timber,20.58,18,600,222263.99999999997,14,172872.0,49391.99999999997
P031,4,Column,347,5,345,Steel,39.45,9,850,301792.5,6,201195.0,100597.5
P057,11,Slab,297,6,297,Steel,18.35,17,850,265157.50000000006,13,202767.5,62390.00000000006
P078,17,Wall,337,5,337,Timber,37.18,9,600,200772.0,7,156156.0,44616.0
P066,2,Slab,123,8,126,Aluminum,29.07,19,1100,607563.0,17,543609.0,63954.0
P029,6,Column,57,6,62,Timber,59.92,7,600,251664.0,7,251664.0,0.0
P015,9,Beam,160,7,159,Steel,48.12,8,850,327216.0,5,204510.0,122706.0
P012,5,Wall,127,5,126,Steel,75.04,7,850,446488.00000000006,6,382704.0,63784.00000000006
P028,20,Beam,225,9,227,Aluminum,42.67,24,1100,1126488.0,18,844866.0000000001,281621.9999999999
P084,29,Beam,95,6,98,Steel,23.92,16,850,325312.0,12,243984.00000000003,81327.99999999997
P024,21,Slab,311,9,313,Timber,31.24,18,600,337391.99999999994,12,224928.0,112463.99999999994
P021,9,Slab,6,3,7,Aluminum,59.12,10,1100,650319.9999999999,7,455224.0,195095.99999999988
P010,28,Column,265,4,264,Timber,50.49,23,600,696762.0,20,605880.0,90882.0
P078,8,Slab,234,8,233,Steel,13.83,9,850,105799.5,7,82288.5,23511.0
P018,31,Slab,288,6,287,Aluminum,28.9,21,1100,667590.0,19,604010.0,63580.0
P088,20,Beam,16,9,15,Steel,36.71,23,850,717680.5,15,468052.5,249628.0
P014,27,Wall,140,6,141,Steel,75.28,22,850,1407736.0,16,1023808.0,383928.0
P034,8,Slab,297,6,295,Timber,75.74,16,600,727104.0,14,636215.9999999999,90888.00000000012
P058,21,Wall,195,5,196,Steel,72.82,22,850,1361734.0,15,928455.0,433279.0
P076,28,Slab,186,8,184,Timber,83.66,9,600,451763.99999999994,9,451763.99999999994,0.0
P022,23,Slab,125,4,127,Steel,88.65,17,850,1280992.5000000002,14,1054935.0,226057.50000000023
P070,6,Column,17,8,16,Timber,16.4,8,600,78720.0,6,59039.99999999999,19680.000000000007
P036,3,Slab,26,5,29,Timber,54.38,22,600,717816.0000000001,19,619932.0,97884.00000000012
P045,5,Column,213,9,216,Aluminum,23.41,24,1100,618024.0,22,566522.0,51502.0
P036,9,Beam,1,6,-1,Aluminum,41.87,13,1100,598740.9999999999,9,414513.0,184227.99999999988
P022,7,Wall,291,8,295,Steel,69.69,6,850,355419.0,6,355419.0,0.0
P078,4,Slab,265,6,269,Steel,64.15,14,850,763385.0000000001,13,708857.5,54527.50000000012
P080,5,Column,343,4,347,Aluminum,21.57,17,1100,403359.0,12,284724.00000000006,118634.99999999994
P061,11,Beam,38,3,39,Timber,78.14,10,600,468840.0,7,328188.0,140652.0
P100,15,Slab,233,5,231,Timber,80.83,24,600,1163952.0,20,969960.0,193992.0
P056,34,Column,260,3,260,Aluminum,22.53,12,1100,297396.0,11,272613.0,24783.0
P089,13,Column,308,8,310,Aluminum,65.41,17,1100,1223167.0,14,1007314.0,215853.0
P096,7,Beam,261,6,263,Steel,95.07,8,850,646476.0,7,565666.5,80809.5
P033,6,Slab,238,9,243,Timber,18.45,23,600,254609.99999999997,15,166050.0,88559.99999999997
P045,30,Slab,106,9,105,Aluminum,24.81,11,1100,300200.99999999994,10,272910.0,27290.99999999994
P036,22,Wall,247,6,246,Timber,78.9,19,600,899460.0000000001,12,568080.0,331380.0000000001
P020,25,Slab,304,7,309,Timber,40.32,9,600,217728.0,6,145152.0,72576.0
P018,28,Column,343,7,344,Aluminum,96.0,21,1100,2217600.0,16,1689600.0,528000.0
P038,20,Wall,38,3,36,Timber,66.19,23,600,913421.9999999999,18,714852.0,198569.99999999988
P067,3,Wall,308,7,308,Steel,53.49,9,850,409198.5,6,272799.0,136399.5
P023,5,Slab,343,9,345,Aluminum,40.39,15,1100,666435.0,10,444290.0,222145.0
P096,1,Wall,46,8,44,Timber,31.52,8,600,151296.0,6,113472.0,37824.0
P016,15,Column,210,4,210,Aluminum,68.5,18,1100,1356300.0,12,904200.0,452100.0
P059,26,Column,93,8,96,Aluminum,63.28,8,1100,556864.0,8,556864.0,0.0
P069,3,Beam,220,3,218,Timber,42.21,8,600,202608.0,6,151956.0,50652.0
P068,34,Column,256,8,255,Steel,92.6,6,850,472259.99999999994,6,472259.99999999994,0.0
P021,5,Beam,137,7,140,Aluminum,78.56,11,1100,950576.0000000001,10,864160.0,86416.00000000012
P078,31,Wall,231,7,234,Timber,33.41,23,600,461057.99999999994,19,380874.0,80183.99999999994
P095,13,Beam,306,4,308,Aluminum,94.9,5,1100,521950.0,4,417560.0,104390.0
P078,1,Slab,202,8,202,Aluminum,78.0,16,1100,1372800.0,12,1029600.0,343200.0
P070,22,Beam,66,4,70,Timber,90.74,23,600,1252212.0,18,979992.0,272220.0
P012,15,Slab,38,9,37,Steel,22.26,16,850,302736.0,14,264894.00000000006,37841.99999999994
P016,26,Wall,155,3,158,Timber,12.97,13,600,101166.00000000001,11,85602.00000000001,15564.0
P081,18,Beam,105,5,109,Aluminum,54.36,11,1100,657756.0,8,478368.0,179388.0
P087,9,Column,255,8,256,Steel,50.33,5,850,213902.49999999997,4,171122.0,42780.49999999997
P014,1,Slab,16,9,17,Steel,88.28,10,850,750380.0,7,525266.0,225114.0
P061,9,Wall,79,9,78,Steel,25.49,14,850,303330.99999999994,9,194998.5,108332.49999999994
P071,23,Column,13,8,13,Steel,12.12,5,850,51509.99999999999,5,51509.99999999999,0.0
P046,2,Slab,102,4,107,Aluminum,57.63,22,1100,1394646.0000000002,16,1014288.0,380358.00000000023
P032,14,Wall,152,7,152,Timber,25.98,7,600,109116.00000000001,5,77940.0,31176.000000000015
P015,18,Wall,178,3,180,Timber,14.46,15,600,130140.0,12,104112.0,26028.0
P044,16,Column,87,5,86,Steel,12.0,18,850,183600.0,13,132600.0,51000.0
P017,29,Wall,88,8,89,Steel,22.82,10,850,193970.0,7,135779.0,58191.0
P041,11,Beam,29,3,28,Timber,43.83,15,600,394469.99999999994,10,262980.0,131489.99999999994
P054,6,Wall,363,7,361,Steel,89.56,11,850,837386.0000000001,7,532882.0000000001,304504.0
P044,3,Slab,321,5,321,Timber,78.45,12,600,564840.0,10,470700.0,94140.0
P098,14,Slab,100,5,103,Timber,57.72,9,600,311688.0,8,277056.0,34632.0
P005,2,Slab,115,9,120,Steel,48.73,22,850,911251.0,20,828409.9999999999,82841.00000000012
P027,32,Beam,210,4,208,Timber,51.02,19,600,581628.0000000001,15,459180.00000000006,122448.00000000006
P087,31,Column,343,6,344,Timber,89.62,22,600,1182984.0,18,967896.0,215088.0
P078,11,Beam,74,7,74,Timber,75.22,7,600,315924.0,5,225660.0,90264.0
P079,22,Beam,135,6,136,Steel,25.48,14,850,303212.0,10,216580.0,86632.0
